mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__criterion,param_classifier__max_depth,param_classifier__min_samples_leaf,param_classifier__min_samples_split,param_classifier__random_state,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.06865963935852051,0.001326694510942365,0.003365612030029297,0.000479619363828062,gini,,1,10,15,"{'classifier__criterion': 'gini', 'classifier__max_depth': None, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 10, 'classifier__random_state': 15}",0.935274302213667,0.9345524542829644,0.9384023099133783,0.9364773820981713,0.9314244465832531,0.9352261790182869,0.0023048950942883826,176,0.9805101058710298,0.9821944177093359,0.9818936477382099,0.9794273339749759,0.9814124157844081,0.981087584215592,0.0010070001423407966
0.06842365264892578,0.0012437963664045214,0.003121757507324219,0.0008658722295054204,gini,,1,10,53,"{'classifier__criterion': 'gini', 'classifier__max_depth': None, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 10, 'classifier__random_state': 53}",0.9347930702598652,0.9345524542829644,0.9393647738209817,0.9350336862367661,0.9287776708373436,0.9345043310875841,0.0033699983445642967,222,0.9805101058710298,0.9822545717035611,0.9820139557266603,0.9792468719923003,0.9812921077959577,0.9810635226179019,0.0010936783616326752
0.06905903816223144,0.0016722042908107792,0.003447103500366211,0.0010014746053143562,gini,,2,2,42,"{'classifier__criterion': 'gini', 'classifier__max_depth': None, 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 2, 'classifier__random_state': 42}",0.9333493743984601,0.9309432146294514,0.9343118383060636,0.9292589027911453,0.9270933589990376,0.9309913378248316,0.0026375725901914946,280,0.9880895091434071,0.9883301251203079,0.9888113570741097,0.9878488931665063,0.9891121270452358,0.9884384023099134,0.00046345910212362883
0.06933503150939942,0.004057988781259777,0.0031978130340576173,0.00039518515191927294,gini,,2,2,23,"{'classifier__criterion': 'gini', 'classifier__max_depth': None, 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 2, 'classifier__random_state': 23}",0.9319056785370549,0.9307025986525506,0.9321462945139557,0.9294995187680462,0.9256496631376323,0.9299807507218478,0.002362451916965088,287,0.9880293551491819,0.9888113570741097,0.9885707410972089,0.9880293551491819,0.9893527430221367,0.9885587102983638,0.0005009784122631845
0.0681978702545166,0.0013494128434649783,0.0032381057739257813,0.0009737534747311399,gini,,2,2,15,"{'classifier__criterion': 'gini', 'classifier__max_depth': None, 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 2, 'classifier__random_state': 15}",0.9331087584215592,0.9290182868142445,0.9328681424446583,0.9290182868142445,0.924446583253128,0.9296920115495668,0.003168100209938931,288,0.9882699711260827,0.9886308950914341,0.9888113570741097,0.9878488931665063,0.9893527430221367,0.988582771896054,0.0005067237653670233
0.06647624969482421,0.0025198139841391414,0.0030216217041015626,3.369542036210205e-05,gini,,2,2,53,"{'classifier__criterion': 'gini', 'classifier__max_depth': None, 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 2, 'classifier__random_state': 53}",0.9321462945139557,0.9292589027911453,0.9362367661212705,0.931665062560154,0.9246871992300288,0.9307988450433109,0.0037910572456653015,284,0.9882699711260827,0.9886910490856593,0.9886308950914341,0.9880293551491819,0.9892324350336862,0.9885707410972089,0.00040975424364596416
0.0666311264038086,0.0012849599382308901,0.0033179759979248048,0.000589323053468787,gini,,2,5,42,"{'classifier__criterion': 'gini', 'classifier__max_depth': None, 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 5, 'classifier__random_state': 42}",0.9311838306063522,0.9311838306063522,0.935274302213667,0.9338306063522618,0.9246871992300288,0.9312319538017324,0.0036313088508014594,274,0.9862247353224254,0.9867059672762272,0.9862848893166506,0.9860442733397498,0.986946583253128,0.9864412897016361,0.0003329728706231601
0.06703886985778809,0.0008145650584537183,0.002720165252685547,0.00039224653037645484,gini,,2,5,23,"{'classifier__criterion': 'gini', 'classifier__max_depth': None, 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 5, 'classifier__random_state': 23}",0.9309432146294514,0.9345524542829644,0.933589990375361,0.9345524542829644,0.9215591915303176,0.9310394610202117,0.0049208173363481135,277,0.986104427333975,0.9868864292589028,0.9861645813282002,0.986104427333975,0.986946583253128,0.9864412897016361,0.0003890991729739307
0.06844468116760254,0.0025228942519117596,0.00322113037109375,0.0003958583249665805,gini,,2,5,15,"{'classifier__criterion': 'gini', 'classifier__max_depth': None, 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 5, 'classifier__random_state': 15}",0.9314244465832531,0.9309432146294514,0.9345524542829644,0.9314244465832531,0.9249278152069298,0.9306544754571704,0.003138724515711304,285,0.9862247353224254,0.9867059672762272,0.986104427333975,0.9862848893166506,0.986645813282002,0.9863931665062559,0.00023880453851397035
0.06858153343200683,0.0017707358264367895,0.0029682636260986326,4.898452298327958e-05,gini,,2,5,53,"{'classifier__criterion': 'gini', 'classifier__max_depth': None, 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 5, 'classifier__random_state': 53}",0.931665062560154,0.9311838306063522,0.9323869104908566,0.9345524542829644,0.9215591915303176,0.930269489894129,0.004505112507591324,286,0.986405197305101,0.9867059672762272,0.9861645813282002,0.9862848893166506,0.986645813282002,0.9864412897016361,0.00020698568977487234
0.06673426628112793,0.0011437717530148794,0.0033797740936279295,0.0005096808508400575,gini,,2,10,42,"{'classifier__criterion': 'gini', 'classifier__max_depth': None, 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 10, 'classifier__random_state': 42}",0.9345524542829644,0.9355149181905679,0.936958614051973,0.9357555341674687,0.9347930702598652,0.9355149181905679,0.0008472962878565263,159,0.9774422521655438,0.9786453320500481,0.9779836381135707,0.976961020211742,0.9779836381135707,0.9778031761308951,0.0005681289197842905
0.06612801551818848,0.0029718715619092327,0.0034163951873779296,0.00047683516978802945,gini,,2,10,23,"{'classifier__criterion': 'gini', 'classifier__max_depth': None, 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 10, 'classifier__random_state': 23}",0.9359961501443695,0.9374398460057748,0.9379210779595765,0.9376804619826756,0.9347930702598652,0.9367661212704522,0.0011924457837693778,97,0.9773820981713186,0.9785250240615977,0.9779234841193455,0.9770211742059672,0.9782844080846969,0.9778272377285852,0.000557326026077994
0.07009320259094239,0.006705978847490826,0.002928352355957031,0.00017569152935604135,gini,,2,10,15,"{'classifier__criterion': 'gini', 'classifier__max_depth': None, 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 10, 'classifier__random_state': 15}",0.9357555341674687,0.936958614051973,0.9374398460057748,0.9379210779595765,0.9319056785370549,0.9359961501443695,0.0021682156546811836,143,0.9773219441770934,0.9787054860442733,0.9779234841193455,0.9767805582290664,0.9775625601539942,0.9776588065447547,0.0006418180302381586
0.06486444473266602,0.0008640588298365401,0.002610015869140625,0.0005063422037751172,gini,,2,10,53,"{'classifier__criterion': 'gini', 'classifier__max_depth': None, 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 10, 'classifier__random_state': 53}",0.9347930702598652,0.9350336862367661,0.935274302213667,0.9364773820981713,0.9319056785370549,0.9346968238691049,0.001511098986343371,208,0.9773820981713186,0.9784648700673725,0.9779234841193455,0.9767805582290664,0.9778633301251203,0.9776828681424448,0.0005668536568522481
0.06578574180603028,0.0026999271507675278,0.0035127639770507813,0.00046013727324176624,gini,,4,2,42,"{'classifier__criterion': 'gini', 'classifier__max_depth': None, 'classifier__min_samples_leaf': 4, 'classifier__min_samples_split': 2, 'classifier__random_state': 42}",0.9314244465832531,0.933589990375361,0.9410490856592878,0.9338306063522618,0.9333493743984601,0.9346487006737247,0.0033117710363975606,209,0.9741939364773821,0.9766000962463908,0.9753368623676613,0.9755173243503369,0.9764196342637151,0.9756135707410971,0.000863036883275327
0.06743850708007812,0.0014207502210153635,0.003412151336669922,0.0004977588782892203,gini,,4,2,23,"{'classifier__criterion': 'gini', 'classifier__max_depth': None, 'classifier__min_samples_leaf': 4, 'classifier__min_samples_split': 2, 'classifier__random_state': 23}",0.931665062560154,0.9311838306063522,0.9398460057747835,0.9367179980750722,0.9323869104908566,0.9343599615014437,0.0033734325636808338,230,0.973893166506256,0.9765399422521656,0.9752165543792107,0.9753970163618865,0.9766000962463908,0.9755293551491819,0.0009960164598565623
0.06713237762451171,0.0015342950774612154,0.0032192230224609374,0.00043631633371090756,gini,,4,2,15,"{'classifier__criterion': 'gini', 'classifier__max_depth': None, 'classifier__min_samples_leaf': 4, 'classifier__min_samples_split': 2, 'classifier__random_state': 15}",0.933589990375361,0.9321462945139557,0.9393647738209817,0.9374398460057748,0.931665062560154,0.9348411934552454,0.0030374848581442722,195,0.9744947064485082,0.9764797882579404,0.9754571703561117,0.9753970163618865,0.9763594802694899,0.9756376323387874,0.000724849390346102
0.06406617164611816,0.0014867376251002185,0.0031765460968017577,0.0007316653217309448,gini,,4,2,53,"{'classifier__criterion': 'gini', 'classifier__max_depth': None, 'classifier__min_samples_leaf': 4, 'classifier__min_samples_split': 2, 'classifier__random_state': 53}",0.9323869104908566,0.9319056785370549,0.940567853705486,0.9345524542829644,0.9345524542829644,0.9347930702598652,0.0030851434888978825,199,0.9743142444658325,0.976660250240616,0.9753368623676613,0.9755774783445621,0.9762391722810395,0.9756256015399423,0.0008065123080892597
0.06429686546325683,0.0008936911684564454,0.002759408950805664,0.00039607945175519995,gini,,4,5,42,"{'classifier__criterion': 'gini', 'classifier__max_depth': None, 'classifier__min_samples_leaf': 4, 'classifier__min_samples_split': 5, 'classifier__random_state': 42}",0.9314244465832531,0.933589990375361,0.9410490856592878,0.9338306063522618,0.9333493743984601,0.9346487006737247,0.0033117710363975606,209,0.9741939364773821,0.9766000962463908,0.9753368623676613,0.9755173243503369,0.9764196342637151,0.9756135707410971,0.000863036883275327
0.06785674095153808,0.0026017212840633887,0.002985858917236328,3.653537383793363e-05,gini,,4,5,23,"{'classifier__criterion': 'gini', 'classifier__max_depth': None, 'classifier__min_samples_leaf': 4, 'classifier__min_samples_split': 5, 'classifier__random_state': 23}",0.931665062560154,0.9311838306063522,0.9398460057747835,0.9367179980750722,0.9323869104908566,0.9343599615014437,0.0033734325636808338,230,0.973893166506256,0.9765399422521656,0.9752165543792107,0.9753970163618865,0.9766000962463908,0.9755293551491819,0.0009960164598565623
0.06772685050964355,0.0017288989176634732,0.0027974605560302734,0.0007766659841528443,gini,,4,5,15,"{'classifier__criterion': 'gini', 'classifier__max_depth': None, 'classifier__min_samples_leaf': 4, 'classifier__min_samples_split': 5, 'classifier__random_state': 15}",0.933589990375361,0.9321462945139557,0.9393647738209817,0.9374398460057748,0.931665062560154,0.9348411934552454,0.0030374848581442722,195,0.9744947064485082,0.9764797882579404,0.9754571703561117,0.9753970163618865,0.9763594802694899,0.9756376323387874,0.000724849390346102
0.06622300148010254,0.0016018952302298873,0.003217649459838867,0.0009593786276852327,gini,,4,5,53,"{'classifier__criterion': 'gini', 'classifier__max_depth': None, 'classifier__min_samples_leaf': 4, 'classifier__min_samples_split': 5, 'classifier__random_state': 53}",0.9323869104908566,0.9319056785370549,0.940567853705486,0.9345524542829644,0.9345524542829644,0.9347930702598652,0.0030851434888978825,199,0.9743142444658325,0.976660250240616,0.9753368623676613,0.9755774783445621,0.9762391722810395,0.9756256015399423,0.0008065123080892597
0.06555671691894531,0.002182833362474496,0.0029148578643798826,0.0004992876793503653,gini,,4,10,42,"{'classifier__criterion': 'gini', 'classifier__max_depth': None, 'classifier__min_samples_leaf': 4, 'classifier__min_samples_split': 10, 'classifier__random_state': 42}",0.9350336862367661,0.9321462945139557,0.9398460057747835,0.9350336862367661,0.9345524542829644,0.9353224254090471,0.002502406159769036,173,0.9728705486044273,0.9747353224254091,0.9740134744947064,0.9737728585178056,0.9747353224254091,0.9740255052935515,0.0006936253756207686
0.06415619850158691,0.0015043960514772076,0.0027828216552734375,0.0003921837934362589,gini,,4,10,23,"{'classifier__criterion': 'gini', 'classifier__max_depth': None, 'classifier__min_samples_leaf': 4, 'classifier__min_samples_split': 10, 'classifier__random_state': 23}",0.9359961501443695,0.9321462945139557,0.940808469682387,0.9359961501443695,0.9355149181905679,0.9360923965351299,0.002762791163504804,135,0.9728103946102021,0.9748556304138595,0.9739533205004812,0.97359239653513,0.9752165543792107,0.9740856592877767,0.0008670525864642347
0.06404366493225097,0.0013434135573395824,0.003182125091552734,0.00041068870250736194,gini,,4,10,15,"{'classifier__criterion': 'gini', 'classifier__max_depth': None, 'classifier__min_samples_leaf': 4, 'classifier__min_samples_split': 10, 'classifier__random_state': 15}",0.9367179980750722,0.931665062560154,0.9415303176130895,0.935274302213667,0.9362367661212705,0.9362848893166508,0.0031644431612653464,121,0.9728705486044273,0.9747353224254091,0.9740736284889316,0.9734720885466795,0.9753368623676613,0.9740976900866218,0.000876351003439578
0.06498131752014161,0.002445459682434454,0.0034092426300048827,0.0008000639026515333,gini,,4,10,53,"{'classifier__criterion': 'gini', 'classifier__max_depth': None, 'classifier__min_samples_leaf': 4, 'classifier__min_samples_split': 10, 'classifier__random_state': 53}",0.9364773820981713,0.931665062560154,0.9420115495668913,0.9362367661212705,0.9357555341674687,0.9364292589027912,0.003297053538587224,114,0.9728103946102021,0.9744947064485082,0.9740736284889316,0.97359239653513,0.9752767083734359,0.9740495668912417,0.0008305609044317984
0.03346414566040039,0.0005409341982349701,0.002578115463256836,0.000765600623754583,gini,5,1,2,42,"{'classifier__criterion': 'gini', 'classifier__max_depth': 5, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 2, 'classifier__random_state': 42}",0.9107314725697786,0.8987006737247353,0.8953320500481232,0.9061597690086621,0.9059191530317613,0.9033686236766121,0.005565671720808825,313,0.9029716073147257,0.9058589990375361,0.9039942252165544,0.9041145332050048,0.90417468719923,0.9042228103946102,0.0009283225083667171
0.03433065414428711,0.001030136282337933,0.0027992725372314453,0.00039913175735648595,gini,5,1,2,23,"{'classifier__criterion': 'gini', 'classifier__max_depth': 5, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 2, 'classifier__random_state': 23}",0.9107314725697786,0.8987006737247353,0.8953320500481232,0.9061597690086621,0.9059191530317613,0.9033686236766121,0.005565671720808825,313,0.9029716073147257,0.9058589990375361,0.9039942252165544,0.9041145332050048,0.90417468719923,0.9042228103946102,0.0009283225083667171
0.034070730209350586,0.0008251480542963266,0.0028316497802734373,0.000381183677952018,gini,5,1,2,15,"{'classifier__criterion': 'gini', 'classifier__max_depth': 5, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 2, 'classifier__random_state': 15}",0.9107314725697786,0.8987006737247353,0.8953320500481232,0.9061597690086621,0.9059191530317613,0.9033686236766121,0.005565671720808825,313,0.9029716073147257,0.9058589990375361,0.9039942252165544,0.9041145332050048,0.90417468719923,0.9042228103946102,0.0009283225083667171
0.03382296562194824,0.0006616101634380338,0.0027385711669921874,0.0004019644646805528,gini,5,1,2,53,"{'classifier__criterion': 'gini', 'classifier__max_depth': 5, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 2, 'classifier__random_state': 53}",0.9107314725697786,0.8987006737247353,0.8953320500481232,0.9061597690086621,0.9059191530317613,0.9033686236766121,0.005565671720808825,313,0.9029716073147257,0.9058589990375361,0.9039942252165544,0.9041145332050048,0.90417468719923,0.9042228103946102,0.0009283225083667171
0.03542170524597168,0.001924485225516866,0.0027874469757080077,0.0007315952104964104,gini,5,1,5,42,"{'classifier__criterion': 'gini', 'classifier__max_depth': 5, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 5, 'classifier__random_state': 42}",0.9107314725697786,0.8987006737247353,0.8953320500481232,0.9061597690086621,0.9059191530317613,0.9033686236766121,0.005565671720808825,313,0.9029716073147257,0.9058589990375361,0.9039942252165544,0.9041145332050048,0.90417468719923,0.9042228103946102,0.0009283225083667171
0.03324956893920898,0.0008275471500124372,0.002803134918212891,0.0004017669116302236,gini,5,1,5,23,"{'classifier__criterion': 'gini', 'classifier__max_depth': 5, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 5, 'classifier__random_state': 23}",0.9107314725697786,0.8987006737247353,0.8953320500481232,0.9061597690086621,0.9059191530317613,0.9033686236766121,0.005565671720808825,313,0.9029716073147257,0.9058589990375361,0.9039942252165544,0.9041145332050048,0.90417468719923,0.9042228103946102,0.0009283225083667171
0.03437538146972656,0.0012002968056918847,0.002635622024536133,0.0004890767570533215,gini,5,1,5,15,"{'classifier__criterion': 'gini', 'classifier__max_depth': 5, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 5, 'classifier__random_state': 15}",0.9107314725697786,0.8987006737247353,0.8953320500481232,0.9061597690086621,0.9059191530317613,0.9033686236766121,0.005565671720808825,313,0.9029716073147257,0.9058589990375361,0.9039942252165544,0.9041145332050048,0.90417468719923,0.9042228103946102,0.0009283225083667171
0.03383173942565918,0.0009454100467619379,0.0027881622314453124,0.0003943380622873097,gini,5,1,5,53,"{'classifier__criterion': 'gini', 'classifier__max_depth': 5, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 5, 'classifier__random_state': 53}",0.9107314725697786,0.8987006737247353,0.8953320500481232,0.9061597690086621,0.9059191530317613,0.9033686236766121,0.005565671720808825,313,0.9029716073147257,0.9058589990375361,0.9039942252165544,0.9041145332050048,0.90417468719923,0.9042228103946102,0.0009283225083667171
0.03427910804748535,0.0010597748482771778,0.0029961109161376954,0.0006291968770148623,gini,5,1,10,42,"{'classifier__criterion': 'gini', 'classifier__max_depth': 5, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 10, 'classifier__random_state': 42}",0.9107314725697786,0.8987006737247353,0.8953320500481232,0.9061597690086621,0.9059191530317613,0.9033686236766121,0.005565671720808825,313,0.9029716073147257,0.9058589990375361,0.9039942252165544,0.9041145332050048,0.90417468719923,0.9042228103946102,0.0009283225083667171
0.03258633613586426,0.0004513177427544365,0.0027923107147216795,0.0003894362788721762,gini,5,1,10,23,"{'classifier__criterion': 'gini', 'classifier__max_depth': 5, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 10, 'classifier__random_state': 23}",0.9107314725697786,0.8987006737247353,0.8953320500481232,0.9061597690086621,0.9059191530317613,0.9033686236766121,0.005565671720808825,313,0.9029716073147257,0.9058589990375361,0.9039942252165544,0.9041145332050048,0.90417468719923,0.9042228103946102,0.0009283225083667171
0.03400053977966309,0.0018831899086685189,0.002942991256713867,0.0009486167721091289,gini,5,1,10,15,"{'classifier__criterion': 'gini', 'classifier__max_depth': 5, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 10, 'classifier__random_state': 15}",0.9107314725697786,0.8987006737247353,0.8953320500481232,0.9061597690086621,0.9059191530317613,0.9033686236766121,0.005565671720808825,313,0.9029716073147257,0.9058589990375361,0.9039942252165544,0.9041145332050048,0.90417468719923,0.9042228103946102,0.0009283225083667171
0.03377962112426758,0.0014340955657936444,0.0029822826385498048,3.343087598802408e-05,gini,5,1,10,53,"{'classifier__criterion': 'gini', 'classifier__max_depth': 5, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 10, 'classifier__random_state': 53}",0.9107314725697786,0.8987006737247353,0.8953320500481232,0.9061597690086621,0.9059191530317613,0.9033686236766121,0.005565671720808825,313,0.9029716073147257,0.9058589990375361,0.9039942252165544,0.9041145332050048,0.90417468719923,0.9042228103946102,0.0009283225083667171
0.03299074172973633,0.0005580018104531516,0.002802133560180664,0.0004004241278143665,gini,5,2,2,42,"{'classifier__criterion': 'gini', 'classifier__max_depth': 5, 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 2, 'classifier__random_state': 42}",0.9107314725697786,0.8987006737247353,0.8955726660250241,0.9061597690086621,0.9059191530317613,0.9034167468719924,0.005496587474581272,289,0.9029716073147257,0.9058589990375361,0.9039340712223292,0.9041145332050048,0.90417468719923,0.9042107795957651,0.0009315909856884448
0.033203506469726564,0.0003490835113633378,0.0028176307678222656,0.0007087048308982648,gini,5,2,2,23,"{'classifier__criterion': 'gini', 'classifier__max_depth': 5, 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 2, 'classifier__random_state': 23}",0.9107314725697786,0.8987006737247353,0.8955726660250241,0.9061597690086621,0.9059191530317613,0.9034167468719924,0.005496587474581272,289,0.9029716073147257,0.9058589990375361,0.9039340712223292,0.9041145332050048,0.90417468719923,0.9042107795957651,0.0009315909856884448
0.03337817192077637,0.0006261930681229961,0.0026010990142822264,0.0004915466634463549,gini,5,2,2,15,"{'classifier__criterion': 'gini', 'classifier__max_depth': 5, 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 2, 'classifier__random_state': 15}",0.9107314725697786,0.8987006737247353,0.8955726660250241,0.9061597690086621,0.9059191530317613,0.9034167468719924,0.005496587474581272,289,0.9029716073147257,0.9058589990375361,0.9039340712223292,0.9041145332050048,0.90417468719923,0.9042107795957651,0.0009315909856884448
0.03409366607666016,0.0009682277351575502,0.0031232357025146483,0.0008351682343023659,gini,5,2,2,53,"{'classifier__criterion': 'gini', 'classifier__max_depth': 5, 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 2, 'classifier__random_state': 53}",0.9107314725697786,0.8987006737247353,0.8955726660250241,0.9061597690086621,0.9059191530317613,0.9034167468719924,0.005496587474581272,289,0.9029716073147257,0.9058589990375361,0.9039340712223292,0.9041145332050048,0.90417468719923,0.9042107795957651,0.0009315909856884448
0.035384750366210936,0.001626160415150821,0.003267192840576172,0.0005056409779974894,gini,5,2,5,42,"{'classifier__criterion': 'gini', 'classifier__max_depth': 5, 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 5, 'classifier__random_state': 42}",0.9107314725697786,0.8987006737247353,0.8955726660250241,0.9061597690086621,0.9059191530317613,0.9034167468719924,0.005496587474581272,289,0.9029716073147257,0.9058589990375361,0.9039340712223292,0.9041145332050048,0.90417468719923,0.9042107795957651,0.0009315909856884448
0.0364898681640625,0.0012207740766796856,0.0032052040100097657,0.0007478199100500952,gini,5,2,5,23,"{'classifier__criterion': 'gini', 'classifier__max_depth': 5, 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 5, 'classifier__random_state': 23}",0.9107314725697786,0.8987006737247353,0.8955726660250241,0.9061597690086621,0.9059191530317613,0.9034167468719924,0.005496587474581272,289,0.9029716073147257,0.9058589990375361,0.9039340712223292,0.9041145332050048,0.90417468719923,0.9042107795957651,0.0009315909856884448
